"","Mu.GS","Mu.StCS","b.GS","sd.GS","sd.StCS","sd.indiv","sd.motherGS","sd.motherStCS"
"81",1.78937566564406,3.39179513271859,0.0170076329848544,0.0280164454746794,0.166058967293013,0.0876307536205872,0.0181171713108411,0.0635580869505194
"82",1.78628879126408,3.48222571247768,-0.0423498501752776,0.027428412053833,0.168216996763959,0.0955800450964115,0.0201098623349919,0.0291261851312334
"83",1.78079526008488,3.54578058864812,-0.068999954291473,0.0276117522579159,0.168622163438534,0.0979272412652115,0.017352920319568,0.0602267377355716
"84",1.78874469806993,3.64144932282943,-0.137061267081625,0.0271540931584812,0.167305356155182,0.102505307724212,0.01581811974836,0.0294848553935248
"85",1.78853661344097,3.46625759101158,-0.0376063814861698,0.0280995413503599,0.164869987616083,0.0933927279601484,0.0195699612502842,0.068821712740475
"86",1.7888892071319,3.42724348428064,0.000314213208635566,0.0242684958605168,0.166115416312322,0.093248909682994,0.0201143846252676,0.0486796046756353
"87",1.78586491055389,3.45882319625908,-0.024064221198432,0.0293228441275576,0.1686115289178,0.102550834704445,0.0184173230965454,0.0617019187125295
"88",1.79866856668353,3.3084884779999,0.0719280801900865,0.0264669994692743,0.169026691892526,0.0900097744835585,0.0180976382021687,0.0536397153546161
"89",1.78824998512289,3.33260707757677,0.0496054432411995,0.0253292632177321,0.167269247631704,0.091355242546288,0.0192905306748134,0.0602849891326903
"90",1.78664929155217,3.46795917293779,-0.0186729838669498,0.026804673216755,0.167290624493887,0.0953611693278738,0.0204413354464726,0.0361636321341097
"91",1.79127405841784,3.52442060368681,-0.0729072004898185,0.0289314225264338,0.16797899493495,0.101170137883567,0.0152868597365731,0.0526753459351368
"92",1.79021063799186,3.43312388279601,-0.00619107881068055,0.0280024254170454,0.168220117641185,0.093669717960307,0.0166254293024363,0.043375305980538
"93",1.78631034373835,3.42102167471743,-0.00501756009078332,0.0264143394124011,0.167711361461652,0.0979204698965888,0.0150349126908196,0.0740153803121301
"94",1.78754550057242,3.55995372831968,-0.0685314049031019,0.0287380530340385,0.167024518812803,0.0927519804842219,0.0194952512332038,0.0399418448641962
"95",1.78429300904989,3.4164039142895,0.0020114484932119,0.0290649557309816,0.169454193670649,0.101703103121897,0.0206969758582217,0.0477376239076324
"96",1.78446191718885,3.38101462256584,0.0174808130458778,0.0269870888383479,0.16486107813562,0.0926591262230204,0.0136278440453882,0.0512057660927672
"97",1.7860621181397,3.63226000843978,-0.130005232009378,0.0264062902527165,0.167407206809323,0.082143371144057,0.0175333159029461,0.0543541198974742
"98",1.79002156159989,3.65591835324545,-0.137099177962421,0.0295595032044385,0.165404195338666,0.089467888146578,0.0157682426238847,0.0489162429561704
"99",1.78293981564264,3.60644932290058,-0.119830041311114,0.0268284250289722,0.167426448379722,0.0970187547005596,0.018280076746201,0.048747805832593
"100",1.7889446754673,3.49578282349505,-0.0502544397177868,0.0257336171367108,0.16698278844546,0.0853092289354009,0.0223328888324344,0.0310556161880245
