===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 100000
INPUT FILE = ../Data/MexSNPs.txt
SEED = -321

num_alleles = 20000.000000
number of loci = 10000
VAR-COVAR MATRIX: ITER = 500
2.333070e-02	1.956249e-02	4.095793e-03	-1.230436e-03	3.505797e-02	4.329861e-02	-2.082861e-02	3.275842e-02	-1.041428e-03	7.506164e-02	
-1.512804e-02	-2.235918e-02	-2.264996e-03	1.491134e-02	-2.096639e-02	-2.082861e-02	5.557895e-02	-9.463917e-03	-3.223364e-02	-1.101361e-02	
1.957511e-02	5.803682e-03	9.007958e-03	2.475879e-02	2.700471e-02	3.275842e-02	-9.463917e-03	1.073953e-01	-1.032693e-02	6.059215e-02	
-2.444747e-03	-1.838090e-03	-1.004744e-02	-2.410195e-02	-3.912459e-03	-1.041428e-03	-3.223364e-02	-1.032693e-02	1.076754e-01	1.141541e-02	
4.413519e-02	3.209834e-02	9.978760e-03	9.467675e-03	5.962088e-02	7.506164e-02	-1.101361e-02	6.059215e-02	1.141541e-02	2.095198e-01	

VAR-COVAR MATRIX: ITER = 4500
2.108261e-02	1.399660e-02	4.676058e-03	-9.382069e-04	2.197227e-02	2.531727e-02	-1.502038e-02	2.045470e-02	5.131398e-04	4.955631e-02	
1.399660e-02	3.095331e-02	1.938699e-03	-9.815800e-03	1.781882e-02	2.195584e-02	-2.308726e-02	6.543220e-03	1.793977e-05	3.714689e-02	
4.676058e-03	1.938699e-03	6.617096e-03	5.015033e-03	3.899462e-03	5.591286e-03	-1.955625e-03	1.017639e-02	-8.748869e-03	1.326979e-02	
-9.382069e-04	-9.815800e-03	5.015033e-03	2.828322e-02	-5.059905e-03	-4.329609e-04	1.696903e-02	2.788378e-02	-2.316917e-02	1.225439e-02	
2.197227e-02	1.781882e-02	3.899462e-03	-5.059905e-03	4.905936e-02	3.756753e-02	-2.159925e-02	2.694360e-02	1.553770e-05	6.648057e-02	
2.531727e-02	2.195584e-02	5.591286e-03	-4.329609e-04	3.756753e-02	4.420250e-02	-2.010263e-02	3.325320e-02	2.455890e-03	8.117681e-02	
-1.502038e-02	-2.308726e-02	-1.955625e-03	1.696903e-02	-2.159925e-02	-2.010263e-02	5.638396e-02	-7.259685e-03	-3.259806e-02	-7.323837e-03	
